Car_ID,Manufacturer,Car_Model,Driver,Battery_Capacity_kWh,Battery_Percentage,Battery_Health,Expected_Distance_KM,Max_Speed_KMH,Instantaneous_Speed_KMH,Revenue,Age_Days,KM_Travelled,Energy_Consumption_Rate,Year_Manufactured,Maintenance_Cost,Charging,Running,Charging_Cost,Garage,Garage_Status,Timestamp
EV0037,Tesla,Model 3,Driver_037,60.0,65.09,80.94,263.42,225,101,188.65,2151,243675,0.14,2019,8385.75,0,1,0.0,Garage A,Working,2025-11-27 15:25:00
EV0033,Tesla,Model 3,Driver_033,60.0,24.83,87.81,109.02,225,0,0.0,1649,165746,0.14,2021,5796.88,1,0,406.12,Garage A,Charging,2025-11-27 15:37:00
EV0002,Tata,Nexon EV,Driver_002,40.5,63.58,92.18,272.53,120,0,0.0,1261,82180,0.18,2021,3095.9,1,0,431.22,Garage B,Charging,2025-11-27 16:30:00
EV0009,Tesla,Model 3,Driver_009,60.0,80.25,87.48,351.01,225,188,955.64,1300,156690,0.14,2025,5350.7,0,1,0.0,Garage A,Parked,2025-11-27 17:00:00
EV0009,Tesla,Model 3,Driver_009,60.0,8.55,87.48,37.4,225,0,0.0,1300,153514,0.14,2025,5255.42,1,0,454.95,Garage A,Charging,2025-11-27 19:04:00
EV0038,Tata,Nexon EV,Driver_038,40.5,70.68,96.7,317.82,120,99,164.18,407,13928,0.18,2022,621.34,0,1,0.0,Garage B,Working,2025-11-27 19:25:00
EV0013,Tesla,Model 3,Driver_013,60.0,84.42,92.84,391.88,225,217,795.92,1069,61499,0.14,2025,2379.47,0,1,0.0,Garage A,Parked,2025-11-27 20:15:00
EV0016,Hyundai,Kona EV,Driver_016,39.2,68.01,87.25,268.21,167,99,889.62,1821,120657,0.16,2020,4530.21,0,1,0.0,Garage D,Working,2025-11-27 20:35:00
EV0011,MG,ZS EV,Driver_011,50.3,61.36,87.26,246.83,175,141,295.87,2370,57658,0.17,2021,2914.74,0,1,0.0,Garage C,Parked,2025-11-27 20:48:00
EV0045,Tesla,Model 3,Driver_045,60.0,85.79,92.52,396.86,225,115,0.0,981,105283,0.14,2025,3648.99,0,1,0.0,Garage A,Parked,2025-11-27 20:52:00
EV0023,MG,ZS EV,Driver_023,50.3,36.74,93.91,159.06,175,23,599.31,903,31725,0.17,2024,1403.25,0,1,0.0,Garage C,Parked,2025-11-27 20:58:00
EV0027,MG,ZS EV,Driver_027,50.3,58.42,88.48,238.29,175,116,696.8,1743,94255,0.17,2020,3699.15,0,1,0.0,Garage C,Working,2025-11-27 21:03:00
EV0011,MG,ZS EV,Driver_011,50.3,62.98,87.26,253.35,175,149,649.99,2370,59704,0.17,2021,2976.12,0,1,0.0,Garage C,Working,2025-11-27 21:59:00
EV0038,Tata,Nexon EV,Driver_038,40.5,57.05,96.7,256.53,120,35,332.32,407,15916,0.18,2022,680.98,0,1,0.0,Garage B,Working,2025-11-27 23:42:00
EV0048,Hyundai,Kona EV,Driver_048,39.2,99.63,84.06,378.55,167,0,0.0,2467,134289,0.16,2019,5262.17,1,0,233.04,Garage D,Charging,2025-11-27 23:44:00
EV0031,MG,ZS EV,Driver_031,50.3,65.08,93.45,280.37,175,0,0.0,907,109611,0.17,2025,3741.83,1,0,203.4,Garage C,Charging,2025-11-27 23:45:00
EV0042,Tata,Nexon EV,Driver_042,40.5,42.98,99.76,199.38,120,38,494.04,130,8248,0.18,2023,312.44,0,1,0.0,Garage B,Working,2025-11-28 00:46:00
EV0036,Hyundai,Kona EV,Driver_036,39.2,38.55,85.72,149.36,167,159,0.0,1872,171306,0.16,2022,6075.18,0,1,0.0,Garage D,Working,2025-11-28 01:36:00
EV0031,MG,ZS EV,Driver_031,50.3,41.12,93.45,177.15,175,158,327.49,907,107115,0.17,2025,3666.95,0,1,0.0,Garage C,Parked,2025-11-28 03:48:00
EV0033,Tesla,Model 3,Driver_033,60.0,14.72,87.81,64.63,225,0,0.0,1649,165395,0.14,2021,5786.35,1,0,319.34,Garage A,Charging,2025-11-28 05:39:00
EV0015,MG,ZS EV,Driver_015,50.3,29.49,94.81,128.89,175,51,763.47,815,38999,0.17,2020,1577.47,0,1,0.0,Garage C,Parked,2025-11-28 05:48:00
EV0046,Tata,Nexon EV,Driver_046,40.5,44.32,89.18,183.79,120,49,370.51,1949,43761,0.18,2022,2287.33,0,1,0.0,Garage B,Working,2025-11-28 07:01:00
EV0008,Hyundai,Kona EV,Driver_008,39.2,26.46,97.41,116.5,167,30,765.11,441,25531,0.16,2021,986.43,0,1,0.0,Garage D,Working,2025-11-28 07:27:00
EV0027,MG,ZS EV,Driver_027,50.3,50.27,88.48,205.05,175,10,507.35,1743,97528,0.17,2020,3797.34,0,1,0.0,Garage C,Working,2025-11-28 07:45:00
EV0033,Tesla,Model 3,Driver_033,60.0,95.48,87.81,419.2,225,109,0.0,1649,164235,0.14,2021,5751.55,0,1,0.0,Garage A,Working,2025-11-28 08:32:00
EV0050,Tata,Nexon EV,Driver_050,40.5,59.32,94.92,261.83,120,60,433.06,498,54429,0.18,2023,1881.87,0,1,0.0,Garage B,Working,2025-11-28 08:45:00
EV0043,MG,ZS EV,Driver_043,50.3,43.74,96.32,194.22,175,0,0.0,630,57770,0.17,2022,2048.1,1,0,409.41,Garage C,Charging,2025-11-28 09:39:00
EV0048,Hyundai,Kona EV,Driver_048,39.2,43.97,84.06,167.06,167,85,333.05,2467,132200,0.16,2019,5199.5,0,1,0.0,Garage D,Working,2025-11-28 10:51:00
EV0026,Tata,Nexon EV,Driver_026,40.5,97.67,85.6,388.77,120,62,0.0,2053,170016,0.18,2021,6126.98,0,1,0.0,Garage B,Parked,2025-11-28 13:53:00
EV0046,Tata,Nexon EV,Driver_046,40.5,78.83,89.18,326.9,120,27,0.0,1949,44604,0.18,2022,2312.62,0,1,0.0,Garage B,Working,2025-11-28 14:04:00
EV0037,Tesla,Model 3,Driver_037,60.0,50.45,80.94,204.17,225,203,193.74,2151,244360,0.14,2019,8406.3,0,1,0.0,Garage A,Working,2025-11-28 14:32:00
EV0034,Tata,Nexon EV,Driver_034,40.5,57.85,95.74,257.54,120,84,584.77,532,38375,0.18,2025,1417.25,0,1,0.0,Garage B,Parked,2025-11-28 14:43:00
EV0041,Tesla,Model 3,Driver_041,60.0,24.94,91.85,114.54,225,157,960.33,1362,28477,0.14,2023,1535.31,0,1,0.0,Garage A,Parked,2025-11-28 15:22:00
EV0031,MG,ZS EV,Driver_031,50.3,14.53,93.45,62.6,175,0,0.0,907,105263,0.17,2025,3611.39,1,0,332.74,Garage C,Charging,2025-11-28 15:45:00
EV0018,Tata,Nexon EV,Driver_018,40.5,96.12,92.27,412.41,120,11,0.0,1157,97491,0.18,2021,3503.23,0,1,0.0,Garage B,Parked,2025-11-28 16:25:00
EV0036,Hyundai,Kona EV,Driver_036,39.2,40.77,85.72,157.97,167,28,247.03,1872,170683,0.16,2022,6056.49,0,1,0.0,Garage D,Working,2025-11-28 16:53:00
EV0046,Tata,Nexon EV,Driver_046,40.5,69.94,89.18,290.03,120,20,406.91,1949,46860,0.18,2022,2380.3,0,1,0.0,Garage B,Parked,2025-11-28 19:13:00
EV0036,Hyundai,Kona EV,Driver_036,39.2,20.39,85.72,79.0,167,141,942.5,1872,171500,0.16,2022,6081.0,0,1,0.0,Garage D,Parked,2025-11-28 19:42:00
EV0015,MG,ZS EV,Driver_015,50.3,34.31,94.81,149.96,175,0,0.0,815,37997,0.17,2020,1547.41,1,0,335.22,Garage C,Charging,2025-11-28 22:24:00
EV0048,Hyundai,Kona EV,Driver_048,39.2,27.18,84.06,103.27,167,82,621.71,2467,133560,0.16,2019,5240.3,0,1,0.0,Garage D,Parked,2025-11-28 23:00:00
EV0019,MG,ZS EV,Driver_019,50.3,16.44,81.98,62.13,175,0,0.0,2221,201858,0.17,2023,7166.24,1,0,353.03,Garage C,Charging,2025-11-29 00:00:00
EV0027,MG,ZS EV,Driver_027,50.3,74.73,88.48,304.82,175,0,0.0,1743,96547,0.17,2020,3767.91,1,0,283.38,Garage C,Charging,2025-11-29 00:08:00
EV0027,MG,ZS EV,Driver_027,50.3,37.98,88.48,154.92,175,12,864.68,1743,97510,0.17,2020,3796.8,0,1,0.0,Garage C,Working,2025-11-29 01:37:00
EV0035,MG,ZS EV,Driver_035,50.3,88.07,88.18,358.01,175,0,0.0,2392,85184,0.17,2023,3751.52,1,0,156.85,Garage C,Charging,2025-11-29 01:52:00
EV0009,Tesla,Model 3,Driver_009,60.0,70.2,87.48,307.05,225,0,0.0,1300,155817,0.14,2025,5324.51,1,0,81.73,Garage A,Charging,2025-11-29 02:41:00
EV0009,Tesla,Model 3,Driver_009,60.0,78.84,87.48,344.85,225,51,0.0,1300,156446,0.14,2025,5343.38,0,1,0.0,Garage A,Working,2025-11-29 03:51:00
EV0015,MG,ZS EV,Driver_015,50.3,14.26,94.81,62.33,175,0,0.0,815,39107,0.17,2020,1580.71,1,0,483.15,Garage C,Charging,2025-11-29 03:57:00
EV0029,Tesla,Model 3,Driver_029,60.0,50.0,90.22,225.55,225,119,572.6,1979,74851,0.14,2020,3235.03,0,1,0.0,Garage A,Working,2025-11-29 04:46:00
EV0026,Tata,Nexon EV,Driver_026,40.5,65.59,85.6,261.07,120,67,847.37,2053,169017,0.18,2021,6097.01,0,1,0.0,Garage B,Working,2025-11-29 05:38:00
EV0039,MG,ZS EV,Driver_039,50.3,64.34,86.13,255.47,175,111,974.1,2394,122584,0.17,2022,4874.52,0,1,0.0,Garage C,Working,2025-11-29 07:11:00
EV0004,Hyundai,Kona EV,Driver_004,39.2,93.79,88.34,374.5,167,44,311.69,1626,138007,0.16,2024,4953.21,0,1,0.0,Garage D,Working,2025-11-29 07:12:00
EV0016,Hyundai,Kona EV,Driver_016,39.2,51.98,87.25,204.99,167,0,0.0,1821,121551,0.16,2020,4557.03,1,0,296.37,Garage D,Charging,2025-11-29 07:14:00
EV0018,Tata,Nexon EV,Driver_018,40.5,93.69,92.27,401.98,120,0,0.0,1157,101162,0.18,2021,3613.36,1,0,238.18,Garage B,Charging,2025-11-29 07:28:00
EV0017,Tesla,Model 3,Driver_017,60.0,66.55,89.45,297.64,225,182,873.2,2197,71748,0.14,2019,3250.94,0,1,0.0,Garage A,Working,2025-11-29 08:25:00
EV0024,Hyundai,Kona EV,Driver_024,39.2,81.94,88.89,329.22,167,53,311.76,1991,87690,0.16,2024,3626.2,0,1,0.0,Garage D,Working,2025-11-29 09:09:00
EV0017,Tesla,Model 3,Driver_017,60.0,10.7,89.45,47.86,225,0,0.0,2197,72864,0.14,2019,3284.42,1,0,205.81,Garage A,Charging,2025-11-29 09:57:00
EV0008,Hyundai,Kona EV,Driver_008,39.2,57.41,97.41,252.77,167,0,0.0,441,22256,0.16,2021,888.18,1,0,87.67,Garage D,Charging,2025-11-29 10:03:00
EV0025,Tesla,Model 3,Driver_025,60.0,87.92,83.06,365.13,225,16,0.0,1938,235549,0.14,2019,8035.47,0,1,0.0,Garage A,Working,2025-11-29 11:08:00
EV0011,MG,ZS EV,Driver_011,50.3,70.62,87.26,284.08,175,23,553.19,2370,59865,0.17,2021,2980.95,0,1,0.0,Garage C,Parked,2025-11-29 13:51:00
EV0040,Hyundai,Kona EV,Driver_040,39.2,11.49,85.88,44.6,167,0,0.0,1948,150627,0.16,2022,5492.81,1,0,203.2,Garage D,Charging,2025-11-29 13:55:00
EV0050,Tata,Nexon EV,Driver_050,40.5,74.42,94.92,328.47,120,15,257.02,498,54649,0.18,2023,1888.47,0,1,0.0,Garage B,Working,2025-11-29 14:13:00
EV0050,Tata,Nexon EV,Driver_050,40.5,73.67,94.92,325.16,120,0,0.0,498,54970,0.18,2023,1898.1,1,0,346.44,Garage B,Charging,2025-11-29 14:45:00
EV0015,MG,ZS EV,Driver_015,50.3,84.73,94.81,370.33,175,126,406.44,815,35381,0.17,2020,1468.93,0,1,0.0,Garage C,Working,2025-11-29 16:17:00
EV0021,Tesla,Model 3,Driver_021,60.0,83.75,85.91,359.75,225,0,0.0,2285,143434,0.14,2019,5445.52,1,0,315.05,Garage A,Charging,2025-11-29 17:10:00
EV0033,Tesla,Model 3,Driver_033,60.0,32.94,87.81,144.62,225,0,0.0,1649,165644,0.14,2021,5793.82,1,0,140.73,Garage A,Charging,2025-11-29 17:40:00
EV0013,Tesla,Model 3,Driver_013,60.0,81.79,92.84,379.67,225,40,311.11,1069,59746,0.14,2025,2326.88,0,1,0.0,Garage A,Working,2025-11-29 18:11:00
EV0030,Tata,Nexon EV,Driver_030,40.5,12.43,97.35,56.27,120,0,0.0,339,22924,0.18,2023,857.22,1,0,377.57,Garage B,Charging,2025-11-29 18:17:00
EV0020,Hyundai,Kona EV,Driver_020,39.2,93.46,92.29,389.87,167,0,0.0,923,79527,0.16,2024,2847.31,1,0,430.1,Garage D,Charging,2025-11-29 18:20:00
EV0039,MG,ZS EV,Driver_039,50.3,40.24,86.13,159.78,175,45,677.53,2394,125644,0.17,2022,4966.32,0,1,0.0,Garage C,Working,2025-11-29 19:20:00
EV0018,Tata,Nexon EV,Driver_018,40.5,17.56,92.27,75.34,120,0,0.0,1157,100379,0.18,2021,3589.87,1,0,424.98,Garage B,Charging,2025-11-29 19:47:00
EV0003,MG,ZS EV,Driver_003,50.3,95.29,96.75,425.01,175,12,923.52,449,30801,0.17,2022,1148.53,0,1,0.0,Garage C,Working,2025-11-29 20:58:00
EV0045,Tesla,Model 3,Driver_045,60.0,78.53,92.52,363.28,225,51,221.26,981,107872,0.14,2025,3726.66,0,1,0.0,Garage A,Working,2025-11-29 22:14:00
EV0038,Tata,Nexon EV,Driver_038,40.5,35.36,96.7,159.0,120,101,570.11,407,14315,0.18,2022,632.95,0,1,0.0,Garage B,Working,2025-11-29 22:53:00
EV0034,Tata,Nexon EV,Driver_034,40.5,96.82,95.74,431.03,120,0,0.0,532,40346,0.18,2025,1476.38,1,0,266.87,Garage B,Charging,2025-11-30 01:54:00
EV0046,Tata,Nexon EV,Driver_046,40.5,79.84,89.18,331.09,120,53,369.26,1949,44589,0.18,2022,2312.17,0,1,0.0,Garage B,Parked,2025-11-30 02:38:00
EV0025,Tesla,Model 3,Driver_025,60.0,94.67,83.06,393.16,225,179,0.0,1938,235247,0.14,2019,8026.41,0,1,0.0,Garage A,Working,2025-11-30 04:21:00
EV0004,Hyundai,Kona EV,Driver_004,39.2,61.31,88.34,244.81,167,80,685.84,1626,137358,0.16,2024,4933.74,0,1,0.0,Garage D,Working,2025-11-30 07:18:00
EV0047,MG,ZS EV,Driver_047,50.3,20.81,95.72,91.83,175,156,0.0,880,24961,0.17,2019,1188.83,0,1,0.0,Garage C,Working,2025-11-30 08:16:00
EV0026,Tata,Nexon EV,Driver_026,40.5,54.34,85.6,216.29,120,0,0.0,2053,168349,0.18,2021,6076.97,1,0,517.41,Garage B,Charging,2025-11-30 11:31:00
EV0007,MG,ZS EV,Driver_007,50.3,9.95,92.76,42.55,175,0,0.0,762,83838,0.17,2024,2896.14,1,0,501.7,Garage C,Charging,2025-11-30 13:13:00
EV0043,MG,ZS EV,Driver_043,50.3,37.69,96.32,167.36,175,111,320.16,630,60990,0.17,2022,2144.7,0,1,0.0,Garage C,Working,2025-11-30 13:41:00
EV0011,MG,ZS EV,Driver_011,50.3,33.85,87.26,136.17,175,0,0.0,2370,59003,0.17,2021,2955.09,1,0,95.99,Garage C,Charging,2025-11-30 14:03:00
EV0008,Hyundai,Kona EV,Driver_008,39.2,52.11,97.41,229.44,167,92,779.25,441,21863,0.16,2021,876.39,0,1,0.0,Garage D,Working,2025-11-30 14:23:00
EV0037,Tesla,Model 3,Driver_037,60.0,70.68,80.94,286.04,225,0,0.0,2151,245721,0.14,2019,8447.13,1,0,356.91,Garage A,Charging,2025-11-30 15:02:00
EV0034,Tata,Nexon EV,Driver_034,40.5,75.97,95.74,338.21,120,61,346.15,532,36952,0.18,2025,1374.56,0,1,0.0,Garage B,Working,2025-11-30 16:12:00
EV0028,Hyundai,Kona EV,Driver_028,39.2,18.39,85.52,71.09,167,0,0.0,1919,129907,0.16,2022,4856.71,1,0,482.81,Garage D,Charging,2025-11-30 16:42:00
EV0015,MG,ZS EV,Driver_015,50.3,80.64,94.81,352.46,175,165,0.0,815,36364,0.17,2020,1498.42,0,1,0.0,Garage C,Working,2025-11-30 16:42:00
EV0044,Hyundai,Kona EV,Driver_044,39.2,39.0,94.48,166.55,167,0,0.0,1331,35196,0.16,2022,1721.38,1,0,428.71,Garage D,Charging,2025-11-30 17:49:00
EV0045,Tesla,Model 3,Driver_045,60.0,60.55,92.52,280.1,225,120,784.15,981,104534,0.14,2025,3626.52,0,1,0.0,Garage A,Working,2025-11-30 18:38:00
EV0023,MG,ZS EV,Driver_023,50.3,67.2,93.91,290.93,175,0,0.0,903,31356,0.17,2024,1392.18,1,0,366.22,Garage C,Charging,2025-11-30 18:42:00
EV0018,Tata,Nexon EV,Driver_018,40.5,60.31,92.27,258.76,120,23,143.99,1157,98538,0.18,2021,3534.64,0,1,0.0,Garage B,Working,2025-11-30 19:31:00
EV0025,Tesla,Model 3,Driver_025,60.0,33.62,83.06,139.62,225,147,294.22,1938,234671,0.14,2019,8009.13,0,1,0.0,Garage A,Parked,2025-11-30 20:26:00
EV0022,Tata,Nexon EV,Driver_022,40.5,91.31,87.13,369.95,120,0,0.0,1472,173809,0.18,2024,5950.27,1,0,419.23,Garage B,Charging,2025-11-30 20:36:00
EV0027,MG,ZS EV,Driver_027,50.3,73.17,88.48,298.46,175,75,0.0,1743,96844,0.17,2020,3776.82,0,1,0.0,Garage C,Working,2025-11-30 20:41:00
EV0003,MG,ZS EV,Driver_003,50.3,39.05,96.75,174.17,175,161,436.76,449,32437,0.17,2022,1197.61,0,1,0.0,Garage C,Parked,2025-11-30 21:29:00
EV0041,Tesla,Model 3,Driver_041,60.0,25.27,91.85,116.05,225,0,0.0,1362,30155,0.14,2023,1585.65,1,0,310.1,Garage A,Charging,2025-11-30 21:42:00
EV0027,MG,ZS EV,Driver_027,50.3,89.28,88.48,364.17,175,0,0.0,1743,95096,0.17,2020,3724.38,1,0,366.55,Garage C,Charging,2025-11-30 22:15:00
EV0007,MG,ZS EV,Driver_007,50.3,16.86,92.76,72.1,175,0,0.0,762,83621,0.17,2024,2889.63,1,0,86.07,Garage C,Charging,2025-12-01 00:56:00
EV0036,Hyundai,Kona EV,Driver_036,39.2,18.69,85.72,72.42,167,0,0.0,1872,171284,0.16,2022,6074.52,1,0,144.77,Garage D,Charging,2025-12-01 01:00:00
EV0022,Tata,Nexon EV,Driver_022,40.5,75.72,87.13,306.78,120,0,0.0,1472,171117,0.18,2024,5869.51,1,0,244.35,Garage B,Charging,2025-12-01 01:20:00
EV0034,Tata,Nexon EV,Driver_034,40.5,68.93,95.74,306.87,120,59,0.0,532,38858,0.18,2025,1431.74,0,1,0.0,Garage B,Parked,2025-12-01 01:37:00
EV0043,MG,ZS EV,Driver_043,50.3,43.8,96.32,194.49,175,0,0.0,630,59126,0.17,2022,2088.78,1,0,268.85,Garage C,Charging,2025-12-01 03:59:00
EV0015,MG,ZS EV,Driver_015,50.3,33.83,94.81,147.86,175,0,0.0,815,35958,0.17,2020,1486.24,1,0,319.36,Garage C,Charging,2025-12-01 06:19:00
EV0002,Tata,Nexon EV,Driver_002,40.5,85.4,92.18,366.06,120,0,0.0,1261,84798,0.18,2021,3174.44,1,0,65.0,Garage B,Charging,2025-12-01 06:26:00
EV0013,Tesla,Model 3,Driver_013,60.0,12.51,92.84,58.07,225,0,0.0,1069,62094,0.14,2025,2397.32,1,0,96.32,Garage A,Charging,2025-12-01 07:00:00
EV0031,MG,ZS EV,Driver_031,50.3,39.42,93.45,169.82,175,23,608.85,907,109771,0.17,2025,3746.63,0,1,0.0,Garage C,Parked,2025-12-01 08:33:00
EV0029,Tesla,Model 3,Driver_029,60.0,64.39,90.22,290.46,225,24,393.1,1979,72804,0.14,2020,3173.62,0,1,0.0,Garage A,Working,2025-12-01 09:30:00
EV0002,Tata,Nexon EV,Driver_002,40.5,84.87,92.18,363.78,120,96,0.0,1261,83049,0.18,2021,3121.97,0,1,0.0,Garage B,Working,2025-12-01 09:54:00
EV0049,Tesla,Model 3,Driver_049,60.0,82.49,92.35,380.9,225,195,543.17,1292,28489,0.14,2023,1500.67,0,1,0.0,Garage A,Working,2025-12-01 10:00:00
EV0041,Tesla,Model 3,Driver_041,60.0,39.67,91.85,182.18,225,102,469.37,1362,32197,0.14,2023,1646.91,0,1,0.0,Garage A,Working,2025-12-01 10:46:00
EV0014,Tata,Nexon EV,Driver_014,40.5,19.99,99.2,92.21,120,0,0.0,316,26560,0.18,2022,954.8,1,0,208.11,Garage B,Charging,2025-12-01 12:47:00
EV0013,Tesla,Model 3,Driver_013,60.0,46.47,92.84,215.71,225,69,0.0,1069,61696,0.14,2025,2385.38,0,1,0.0,Garage A,Working,2025-12-01 12:50:00
EV0041,Tesla,Model 3,Driver_041,60.0,45.48,91.85,208.87,225,108,0.0,1362,29524,0.14,2023,1566.72,0,1,0.0,Garage A,Working,2025-12-01 13:06:00
EV0032,Hyundai,Kona EV,Driver_032,39.2,30.12,92.04,125.31,167,69,336.33,1016,79829,0.16,2024,2902.87,0,1,0.0,Garage D,Working,2025-12-01 13:21:00
EV0038,Tata,Nexon EV,Driver_038,40.5,74.49,96.7,334.95,120,22,994.99,407,12525,0.18,2022,579.25,0,1,0.0,Garage B,Parked,2025-12-01 14:05:00
EV0003,MG,ZS EV,Driver_003,50.3,82.72,96.75,368.95,175,93,0.0,449,30766,0.17,2022,1147.48,0,1,0.0,Garage C,Parked,2025-12-01 14:30:00
EV0016,Hyundai,Kona EV,Driver_016,39.2,21.48,87.25,84.71,167,107,213.03,1821,118771,0.16,2020,4473.63,0,1,0.0,Garage D,Working,2025-12-01 14:35:00
EV0045,Tesla,Model 3,Driver_045,60.0,24.22,92.52,112.04,225,154,0.0,981,105564,0.14,2025,3657.42,0,1,0.0,Garage A,Parked,2025-12-01 16:38:00
EV0030,Tata,Nexon EV,Driver_030,40.5,91.97,97.35,416.33,120,27,0.0,339,24294,0.18,2023,898.32,0,1,0.0,Garage B,Working,2025-12-01 17:38:00
EV0011,MG,ZS EV,Driver_011,50.3,87.57,87.26,352.27,175,0,0.0,2370,58348,0.17,2021,2935.44,1,0,462.49,Garage C,Charging,2025-12-01 17:52:00
EV0016,Hyundai,Kona EV,Driver_016,39.2,92.76,87.25,365.82,167,0,0.0,1821,120593,0.16,2020,4528.29,1,0,185.46,Garage D,Charging,2025-12-01 18:19:00
EV0047,MG,ZS EV,Driver_047,50.3,53.08,95.72,234.23,175,84,982.25,880,24055,0.17,2019,1161.65,0,1,0.0,Garage C,Parked,2025-12-01 18:21:00
EV0016,Hyundai,Kona EV,Driver_016,39.2,75.67,87.25,298.42,167,147,0.0,1821,119416,0.16,2020,4492.98,0,1,0.0,Garage D,Working,2025-12-01 19:28:00
EV0039,MG,ZS EV,Driver_039,50.3,20.13,86.13,79.93,175,10,0.0,2394,127085,0.17,2022,5009.55,0,1,0.0,Garage C,Working,2025-12-01 19:46:00
EV0046,Tata,Nexon EV,Driver_046,40.5,33.69,89.18,139.71,120,0,0.0,1949,46492,0.18,2022,2369.26,1,0,456.55,Garage B,Charging,2025-12-01 19:48:00
EV0029,Tesla,Model 3,Driver_029,60.0,49.0,90.22,221.04,225,79,209.08,1979,72556,0.14,2020,3166.18,0,1,0.0,Garage A,Working,2025-12-01 20:41:00
EV0016,Hyundai,Kona EV,Driver_016,39.2,73.21,87.25,288.72,167,0,0.0,1821,123052,0.16,2020,4602.06,1,0,288.68,Garage D,Charging,2025-12-01 21:29:00
EV0029,Tesla,Model 3,Driver_029,60.0,23.34,90.22,105.29,225,213,971.95,1979,72935,0.14,2020,3177.55,0,1,0.0,Garage A,Working,2025-12-01 21:31:00
EV0017,Tesla,Model 3,Driver_017,60.0,84.29,89.45,376.99,225,58,740.08,2197,70894,0.14,2019,3225.32,0,1,0.0,Garage A,Parked,2025-12-01 21:51:00
EV0014,Tata,Nexon EV,Driver_014,40.5,54.4,99.2,250.94,120,0,0.0,316,26632,0.18,2022,956.96,1,0,421.97,Garage B,Charging,2025-12-02 00:26:00
EV0031,MG,ZS EV,Driver_031,50.3,15.07,93.45,64.92,175,0,0.0,907,109107,0.17,2025,3726.71,1,0,418.32,Garage C,Charging,2025-12-02 00:48:00
EV0016,Hyundai,Kona EV,Driver_016,39.2,13.46,87.25,53.08,167,0,0.0,1821,118613,0.16,2020,4468.89,1,0,272.2,Garage D,Charging,2025-12-02 01:05:00
EV0050,Tata,Nexon EV,Driver_050,40.5,55.63,94.92,245.54,120,0,0.0,498,51629,0.18,2023,1797.87,1,0,453.4,Garage B,Charging,2025-12-02 01:30:00
EV0047,MG,ZS EV,Driver_047,50.3,78.33,95.72,345.65,175,0,0.0,880,24514,0.17,2019,1175.42,1,0,142.13,Garage C,Charging,2025-12-02 01:49:00
EV0003,MG,ZS EV,Driver_003,50.3,53.72,96.75,239.6,175,0,0.0,449,31469,0.17,2022,1168.57,1,0,160.76,Garage C,Charging,2025-12-02 01:51:00
EV0017,Tesla,Model 3,Driver_017,60.0,57.53,89.45,257.3,225,138,485.73,2197,75026,0.14,2019,3349.28,0,1,0.0,Garage A,Parked,2025-12-02 02:21:00
EV0022,Tata,Nexon EV,Driver_022,40.5,90.82,87.13,367.96,120,0,0.0,1472,170850,0.18,2024,5861.5,1,0,560.48,Garage B,Charging,2025-12-02 03:29:00
EV0010,Tata,Nexon EV,Driver_010,40.5,45.05,86.12,180.41,120,87,494.94,1725,192273,0.18,2021,6630.69,0,1,0.0,Garage B,Working,2025-12-02 03:33:00
EV0046,Tata,Nexon EV,Driver_046,40.5,7.98,89.18,33.09,120,0,0.0,1949,44942,0.18,2022,2322.76,1,0,325.44,Garage B,Charging,2025-12-02 05:05:00
EV0048,Hyundai,Kona EV,Driver_048,39.2,38.29,84.06,145.48,167,0,0.0,2467,131475,0.16,2019,5177.75,1,0,46.32,Garage D,Charging,2025-12-02 05:41:00
EV0042,Tata,Nexon EV,Driver_042,40.5,45.88,99.76,212.83,120,30,590.44,130,4775,0.18,2023,208.25,0,1,0.0,Garage B,Working,2025-12-02 06:29:00
EV0050,Tata,Nexon EV,Driver_050,40.5,94.08,94.92,415.25,120,0,0.0,498,53693,0.18,2023,1859.79,1,0,260.45,Garage B,Charging,2025-12-02 06:29:00
EV0049,Tesla,Model 3,Driver_049,60.0,53.05,92.35,244.96,225,112,960.55,1292,31745,0.14,2023,1598.35,0,1,0.0,Garage A,Working,2025-12-02 06:52:00
EV0027,MG,ZS EV,Driver_027,50.3,34.01,88.48,138.72,175,48,171.16,1743,95240,0.17,2020,3728.7,0,1,0.0,Garage C,Working,2025-12-02 06:58:00
EV0032,Hyundai,Kona EV,Driver_032,39.2,75.32,92.04,313.35,167,0,0.0,1016,82052,0.16,2024,2969.56,1,0,245.95,Garage D,Charging,2025-12-02 06:59:00
EV0025,Tesla,Model 3,Driver_025,60.0,50.96,83.06,211.64,225,105,993.66,1938,235454,0.14,2019,8032.62,0,1,0.0,Garage A,Working,2025-12-02 07:14:00
EV0003,MG,ZS EV,Driver_003,50.3,99.54,96.75,443.97,175,143,110.41,449,29759,0.17,2022,1117.27,0,1,0.0,Garage C,Working,2025-12-02 07:40:00
EV0031,MG,ZS EV,Driver_031,50.3,20.58,93.45,88.66,175,92,0.0,907,107323,0.17,2025,3673.19,0,1,0.0,Garage C,Working,2025-12-02 07:52:00
EV0033,Tesla,Model 3,Driver_033,60.0,67.57,87.81,296.67,225,91,755.03,1649,163979,0.14,2021,5743.87,0,1,0.0,Garage A,Working,2025-12-02 10:11:00
